date,location,state,category_de,description,source
2016-09-28,Köthen,Sachsen-Anhalt,Verdachtsfall,"Unbekannte haben am frühen Morgen die Tür eines Hauses in Brand gesetzt, in dem unbegleitete minderjährige Geflüchtete wohnen. Außerdem wurde mit einem Stein ein Fenster eingeworfen. Mitarbeiter der Unterkunft konnten das Feuer löschen. Verletzt wurde niemand.
 
Update: Die Mitteldeutsche Zeitung berichtet wie folgt über den Ausgang der Ermittlungen: ""Die Ermittlungen der Polizei ergaben, dass ein üblicherweise vor dem Eingang liegendes Handtuch in den Türschwellenbereich der Holzeingangstür gedrückt und dann entzündet worden sein muss. Nach Einschätzung des Brandursachenermittlers sei mit hoher Wahrscheinlichkeit davon auszugehen, dass zwischen Brandlegung und Ablöschen des Handtuches weniger als zwei Minuten vergangen sein dürften. Ein fahrlässiges Inbrandsetzen des Handtuches wird aufgrund der Gesamtsituation und der vorgefundenen Spuren an dem Handtuch und der Türschwelle ausgeschlossen. Weiterhin konnte der Einsatz eines Brandbeschleunigers ausgeschlossen werden. Im Verlauf der kriminaltechnischen Tatortarbeit konnten diverse Spurenträger sichergestellt und zur Untersuchung auf mögliche daktyloskopische und/oder DNA-Spuren dem Landeskriminalamt zugeführt werden. Die Untersuchung der Spurenträger führte jedoch nicht zur Feststellung auswertbarer daktyloskopischer oder DNA-Spuren. Die Polizei führte außerdem umfangreiche Ermittlungen im Wohnheim als auch im Umfeld zu Tatzeugen durch. Weder durch Bewohner des Heimes noch durch Anwohner konnten jedoch verwertbare Hinweise zu den Tätern gemacht werden. „Die polizeilichen Ermittlungen sind abgeschlossen. Ein Täter konnte nicht ermittelt werden. Es ist davon auszugehen, dass der Brand an der Eingangstür des Jugendwohnheimes vorsätzlich gelegt worden ist“, heißt es seitens des Ministeriums. Weitere erfolgversprechende Ermittlungsmöglichkeiten bestünden nicht.  Das Ermittlungsverfahren ist mit Verfügung der die Staatsanwaltschaft Dessau-Roßlau vom 20. Februar 2017 eingestellt worden. Ort des Geschehens am 28. September war die Raucherecke am Eingang des Hauses. Möglicherweise könnte eine unachtsam weggeworfene, noch nicht erloschene Zigarettenkippe das Malheur ausgelöst haben. Diese Variante wurde nach MZ-Recherchen auch in Erwägung gezogen.""","http://www.zeit.de/gesellschaft/zeitgeschehen/2016-09/sachsen-anhalt-koethen-fluechtlingsunterkunft-brandanschlag
http://www.mz-web.de/koethen/jugendliche-fluechtlinge-in-koethen-was-wurde-aus-den-drei-vorfaellen-im-letzten-jahr--26200678-seite3"
2016-09-28,Eisenach,Thüringen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-29,Brackel,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Beleidigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-29,"Aschenstedt, Dötlingen",Niedersachsen,Sonstige Angriffe,"Unbekannte haben ein Wohnhaus, das als Asylunterkunft genutzt wird, laut Polizei „großflächig mit verfassungsfeindlichen Schmierereien“ besprüht.","http://www.nwzonline.de/oldenburg-kreis/blaulicht/verfassungsfeindliche-schmierereien-in-aschenstedt_a_31,1,2798764231.html"
2016-09-29,Göppingen,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen eines Verstoßes gegen das Versammlungsgesetz ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-29,Pouch,Sachsen-Anhalt,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Störung des öffentlichen Friedens durch Androhung von Straftaten ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-30,Ennigerloh,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-30,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Störung des öffentlichen Friedens durch Androhung von Straftaten ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-30,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-30,Spremberg,Brandenburg,Tätlicher Übergriff/Körperverletzung,Ein 15-jähriger Syrer wurde in der Geschwister-Scholl-Straße aus rassistischen Gründen angegriffen.,http://www.opferperspektive.de/rechte-angriffe/chronologie-rechter-angriffe/spremberg-19
2016-09-30,Schwerin,Mecklenburg-Vorpommern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen Landfriedensbruchs an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-30,Hartha,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-30,Sebnitz,Sachsen,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion in zwei Fällen wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.Antwort auf eine Kleine Anfrage im Bundestag (Drucksache 18/11298)
	 
 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-30,Sebnitz,Sachsen,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion in zwei Fällen wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 
 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-30,"Tennstedt, Sangerhausen",Sachsen-Anhalt,Tätlicher Übergriff/Körperverletzung,Vor einer Asylunterkunft kam es am Abend zu einer Prügelei. Etwa 20 Deutsche sollen mehrere aus Syrien Geflüchtete angegriffen haben. Drei Geflüchtete wurden dabei laut Polizei leicht verletzt.,http://www.spiegel.de/politik/deutschland/schwerin-und-sangerhausen-fluechtlinge-und-einheimische-pruegeln-sich-a-1114864.html
2016-09-30,Greiz,Thüringen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-10-01,Lensahn,Schleswig-Holstein,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-10-01,Stadtoldendorf,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen öffentlicher Aufforderung zu Straftaten ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-10-01,Homberg,Hessen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-10-01,Heidelberg,Baden-Württemberg,Verdachtsfall,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen eines Verstoßes gegen das Gesetz über explosionsgefährliche Stoffe ermittelt.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-10-01,Breitengüßbach,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-10-01,Cottbus,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/dip21/btd/18/122/1812263.pdf
2016-10-01,Jüterbog,Brandenburg,Brandanschlag,"Unbekannte warfen in der Nacht zwei Molotov-Cocktails gegen ein Fenster eines Gebäudes, in dem zwanzig unbegleitete minderjährige Geflüchtete wohnen. ""Glücklicherweise haben die beiden Brandsätze die Doppelverglasung nicht durchschlagen, sondern sind am Fenster abgeprallt"", so ein Polizeisprecher gegenüber dem rbb.
 
Update I: Die Ermittler haben den mutmaßlichen Täter gefasst. Laut Informationen der Potsdamer Neuesten Nachrichten ""handelt es sich um einen 20-Jährigen aus Jüterbog. Polizei und Staatsanwaltschaft gehen von einem fremdenfeindlichen Motiv für die Tat aus.""
 
Update II: Der Tatverdächtige sitzt nun doch in Untersuchungshaft. Die Staatsanwaltschaft begründete die Entscheidung gegenüber der MAZ mit der zu erwartenden Haftstrafe. Nun wird dem Tatverdächtigen nämlich neben schwerer Brandstiftung auch versuchter Mord vorgeworfen. Direkt nach der Festnahme hatte das Gericht die Fluchtgefahr noch verneint und die Freilassung des Tatverdächtigen angeordnet. Die Staatsanwaltschaft hatte daraufhin Beschwerde eingelegt, worüber nun wegen der zu erwartenden hohen Freiheitsstrafe zu ihren Gunsten entschieden wurde.","http://www.rbb-online.de/politik/thema/fluechtlinge/brandenburg/2016/10/brandanschlag-fluechtlingsunterkunft-minderjaehrige-jueterbog.html
http://www.maz-online.de/Lokales/Teltow-Flaeming/Versuchter-Mord-Brandstifter-von-Jueterbog-in-U-Haft"
2016-10-01,Zwönitz,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-10-01,Naumburg (Saale),Sachsen-Anhalt,Sonstige Angriffe,"Unbekannte haben in der Nacht zwei Böller durch ein offen stehendes Fenster einer Asylunterkunft geworfen. Die beiden Böller explodierten in der Gemeinschaftsküche, verletzt wurde niemand.",http://www.mz-web.de/burgenlandkreis/angriff-unbekannte-werfen-boeller-in-asylbewerberheim-in-naumburg-24838122
2016-10-02,Remscheid,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-10-02,Maxhütte-Haidhof,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-10-02,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Beleidigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-10-02,Berlin,Berlin,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-10-02,Cottbus,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-10-02,Neubrandenburg,Mecklenburg-Vorpommern,Brandanschlag,"In der Nacht haben Unbekannte einen Brandanschlag auf die Wohnung einer aus Syrien geflüchteten Familie verübt. Laut ersten Ermittlungen wurde das Feuer an einem Sperrmüllhaufen vor der Wohnungstür der Familie gelegt. Das Feuer griff auf zwei Wohnungseingangstüren über, die stark verkohlten. Starker Qualm verrußte das Treppenhaus, wie Bilder des Nordkurier zeigen. Ein 60-jähriger Mann und drei Kinder mussten in ein Krankenhaus gebracht werden.",http://www.nordkurier.de/neubrandenburg/innenminister-verurteilt-brandanschlag-auf-dem-datzeberg-0325360310.html
2016-10-02,Dresden,Sachsen,Verdachtsfall,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt, diesen Fall jedoch nicht dem Phänomenbereich der ""politisch motivierten Kriminalität - rechts"" (PMK-rechts) zuordnet. 
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-10-03,"Farmsen, Hamburg",Hamburg,Tätlicher Übergriff/Körperverletzung,"Drei junge Asylsuchende, zwei Brüder im Alter von 18 und 25 Jahren sowie die Lebensgefährtin des älteren Bruders, waren am Abend zusammen auf dem Weg zu einer Asylunterkunft. Unterwegs begegneten sie einem 20-Jährigen. Es kam zu einem Streit, dessen Auslöser laut Polizei offenbar ein harmloser Rempler war. Daraufhin zückte der 20-Jährige ein Messer und stach auf den 18-jährigen Asylsuchenden ein. Der ältere Bruder ging dazwischen und wurde auch verletzt, konnte aber nach ambulanter Behandlung aus dem Krankenhaus entlassen werden. Seine Lebensgefährtin erlitt einen Schock. Der 18-Jährige wurde im Krankenhaus notoperiert und kam auf die Intensivstation. Der Täter flüchtete.
 
Update: Die Polizei konnte gut eine Woche später einen Tatverdächtigen festnehmen.","https://www.ndr.de/nachrichten/hamburg/Messerattacke-18-jaehriger-Asylbewerber-verletzt,messerattacke210.html
https://www.ndr.de/nachrichten/hamburg/Messerattacke-auf-Asylbewerber-Mann-verhaftet,messerattacke212.html"
2016-10-03,Kleve,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-10-03,Bad Emstal,Hessen,Sonstige Angriffe,"Unbekannte haben am Abend Hakenkreuze, sowie die neonazistischen Codes ""88"" und ""HH"" an die Fassade eines Mehrfamilienhauses gesprüht, in dem auch eine aus Syrien geflüchtete Familie lebt.",http://www.presseportal.de/blaulicht/pm/44143/3448329
2016-10-03,Rechberghausen,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
